Time: 459.0 [(743.0, 180.0), (123.0, 178.0), (201.0, 186.0), (441.0, 180.0), (527.0, 178.0)]
Time: 460.0 [(734.0, 180.0), (112.0, 178.0), (187.0, 186.0), (431.0, 180.0), (509.0, 178.0)]
Time: 461.0 [(725.0, 180.0), (101.0, 178.0), (173.0, 186.0), (421.0, 180.0), (491.0, 178.0)]
Time: 462.0 [(716.0, 180.0), (0.0, 0.0), (173.0, 186.0), (411.0, 180.0), (491.0, 178.0)]
Time: 463.0 [(707.0, 180.0), (0.0, 0.0), (159.0, 186.0), (401.0, 180.0), (473.0, 178.0)]
Time: 464.0 [(698.0, 180.0), (0.0, 0.0), (145.0, 186.0), (391.0, 180.0), (473.0, 178.0)]
Time: 465.0 [(689.0, 180.0), (0.0, 0.0), (131.0, 186.0), (381.0, 180.0), (455.0, 178.0)]
Time: 466.0 [(680.0, 180.0), (0.0, 0.0), (117.0, 186.0), (371.0, 180.0), (455.0, 178.0)]
Time: 467.0 [(671.0, 180.0), (0.0, 0.0), (117.0, 186.0), (361.0, 180.0), (437.0, 178.0)]
Time: 468.0 [(662.0, 180.0), (0.0, 0.0), (103.0, 186.0), (351.0, 180.0), (437.0, 178.0)]
Time: 469.0 [(653.0, 180.0), (0.0, 0.0), (0.0, 0.0), (341.0, 180.0), (419.0, 178.0)]
Time: 470.0 [(644.0, 180.0), (0.0, 0.0), (0.0, 0.0), (331.0, 180.0), (401.0, 178.0)]
Time: 471.0 [(635.0, 180.0), (0.0, 0.0), (0.0, 0.0), (321.0, 180.0), (401.0, 178.0)]
Time: 472.0 [(626.0, 180.0), (0.0, 0.0), (0.0, 0.0), (311.0, 180.0), (383.0, 178.0)]
Time: 473.0 [(617.0, 180.0), (0.0, 0.0), (0.0, 0.0), (301.0, 180.0), (383.0, 178.0)]
Time: 474.0 [(608.0, 180.0), (0.0, 0.0), (0.0, 0.0), (291.0, 180.0), (365.0, 178.0)]
Time: 475.0 [(599.0, 180.0), (0.0, 0.0), (0.0, 0.0), (281.0, 180.0), (365.0, 178.0)]
Time: 476.0 [(590.0, 180.0), (761.0, 180.0), (0.0, 0.0), (271.0, 180.0), (347.0, 178.0)]
Time: 477.0 [(581.0, 180.0), (750.0, 180.0), (0.0, 0.0), (261.0, 180.0), (347.0, 178.0)]
Time: 478.0 [(572.0, 180.0), (739.0, 180.0), (0.0, 0.0), (251.0, 180.0), (329.0, 178.0)]
Time: 479.0 [(563.0, 180.0), (728.0, 180.0), (0.0, 0.0), (241.0, 180.0), (311.0, 178.0)]
Time: 480.0 [(554.0, 180.0), (717.0, 180.0), (0.0, 0.0), (231.0, 180.0), (311.0, 178.0)]
Time: 481.0 [(545.0, 180.0), (706.0, 180.0), (0.0, 0.0), (221.0, 180.0), (293.0, 178.0)]
Time: 482.0 [(536.0, 180.0), (695.0, 180.0), (0.0, 0.0), (211.0, 180.0), (293.0, 178.0)]
Time: 483.0 [(527.0, 180.0), (684.0, 180.0), (0.0, 0.0), (201.0, 180.0), (275.0, 178.0)]
Time: 484.0 [(518.0, 180.0), (673.0, 180.0), (0.0, 0.0), (191.0, 180.0), (275.0, 178.0)]
Time: 485.0 [(509.0, 180.0), (662.0, 180.0), (0.0, 0.0), (181.0, 180.0), (257.0, 178.0)]
Time: 486.0 [(500.0, 180.0), (651.0, 180.0), (0.0, 0.0), (171.0, 180.0), (257.0, 178.0)]
Time: 487.0 [(491.0, 180.0), (640.0, 180.0), (0.0, 0.0), (161.0, 180.0), (239.0, 178.0)]
Time: 488.0 [(482.0, 180.0), (629.0, 180.0), (0.0, 0.0), (151.0, 180.0), (221.0, 178.0)]
Time: 489.0 [(473.0, 180.0), (618.0, 180.0), (0.0, 0.0), (141.0, 180.0), (221.0, 178.0)]
Time: 490.0 [(464.0, 180.0), (607.0, 180.0), (0.0, 0.0), (131.0, 180.0), (203.0, 178.0)]
Time: 491.0 [(455.0, 180.0), (596.0, 180.0), (761.0, 186.0), (121.0, 180.0), (203.0, 178.0)]
Time: 492.0 [(446.0, 180.0), (585.0, 180.0), (756.0, 186.0), (111.0, 180.0), (185.0, 178.0)]
Time: 493.0 [(437.0, 180.0), (574.0, 180.0), (751.0, 186.0), (101.0, 180.0), (185.0, 178.0)]
Time: 494.0 [(428.0, 180.0), (563.0, 180.0), (746.0, 186.0), (0.0, 0.0), (167.0, 178.0)]
Time: 495.0 [(419.0, 180.0), (552.0, 180.0), (741.0, 186.0), (0.0, 0.0), (167.0, 178.0)]
Time: 496.0 [(410.0, 180.0), (541.0, 180.0), (736.0, 186.0), (0.0, 0.0), (149.0, 178.0)]
Time: 497.0 [(401.0, 180.0), (530.0, 180.0), (731.0, 186.0), (0.0, 0.0), (131.0, 178.0)]
Time: 498.0 [(392.0, 180.0), (519.0, 180.0), (726.0, 186.0), (0.0, 0.0), (131.0, 178.0)]
Time: 499.0 [(383.0, 180.0), (508.0, 180.0), (721.0, 186.0), (0.0, 0.0), (113.0, 178.0)]
Time: 500.0 [(374.0, 180.0), (497.0, 180.0), (716.0, 186.0), (0.0, 0.0), (113.0, 178.0)]
Time: 501.0 [(365.0, 180.0), (486.0, 180.0), (711.0, 186.0), (0.0, 0.0), (95.0, 178.0)]
Time: 502.0 [(356.0, 180.0), (475.0, 180.0), (706.0, 186.0), (0.0, 0.0), (95.0, 178.0)]
Time: 503.0 [(347.0, 180.0), (464.0, 180.0), (701.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 504.0 [(338.0, 180.0), (453.0, 180.0), (696.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 505.0 [(329.0, 180.0), (442.0, 180.0), (691.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 506.0 [(320.0, 180.0), (431.0, 180.0), (686.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 507.0 [(311.0, 180.0), (420.0, 180.0), (681.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 508.0 [(302.0, 180.0), (409.0, 180.0), (676.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 509.0 [(293.0, 180.0), (398.0, 180.0), (671.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 510.0 [(284.0, 180.0), (387.0, 180.0), (666.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 511.0 [(275.0, 180.0), (376.0, 180.0), (661.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 512.0 [(266.0, 180.0), (365.0, 180.0), (656.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 513.0 [(257.0, 180.0), (354.0, 180.0), (651.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 514.0 [(248.0, 180.0), (343.0, 180.0), (646.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 515.0 [(239.0, 180.0), (332.0, 180.0), (641.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 516.0 [(230.0, 180.0), (321.0, 180.0), (636.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 517.0 [(221.0, 180.0), (310.0, 180.0), (631.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 518.0 [(212.0, 180.0), (299.0, 180.0), (626.0, 186.0), (0.0, 0.0), (0.0, 0.0)]
Time: 519.0 [(203.0, 180.0), (288.0, 180.0), (621.0, 186.0), (761.0, 180.0), (0.0, 0.0)]
Time: 520.0 [(194.0, 180.0), (277.0, 180.0), (616.0, 186.0), (756.0, 180.0), (0.0, 0.0)]
Time: 521.0 [(185.0, 180.0), (266.0, 180.0), (611.0, 186.0), (751.0, 180.0), (0.0, 0.0)]
Time: 522.0 [(176.0, 180.0), (255.0, 180.0), (606.0, 186.0), (746.0, 180.0), (0.0, 0.0)]
Time: 523.0 [(167.0, 180.0), (244.0, 180.0), (601.0, 186.0), (741.0, 180.0), (0.0, 0.0)]
Time: 524.0 [(158.0, 180.0), (233.0, 180.0), (596.0, 186.0), (736.0, 180.0), (0.0, 0.0)]
Time: 525.0 [(149.0, 180.0), (222.0, 180.0), (591.0, 186.0), (731.0, 180.0), (0.0, 0.0)]
Time: 526.0 [(140.0, 180.0), (211.0, 180.0), (586.0, 186.0), (726.0, 180.0), (0.0, 0.0)]
Time: 527.0 [(131.0, 180.0), (211.0, 180.0), (581.0, 186.0), (721.0, 180.0), (0.0, 0.0)]
Time: 528.0 [(122.0, 180.0), (200.0, 180.0), (576.0, 186.0), (716.0, 180.0), (0.0, 0.0)]
Time: 529.0 [(113.0, 180.0), (189.0, 180.0), (571.0, 186.0), (711.0, 180.0), (0.0, 0.0)]
Time: 530.0 [(104.0, 180.0), (178.0, 180.0), (566.0, 186.0), (706.0, 180.0), (0.0, 0.0)]
Time: 531.0 [(95.0, 180.0), (167.0, 180.0), (561.0, 186.0), (701.0, 180.0), (0.0, 0.0)]
Time: 532.0 [(0.0, 0.0), (156.0, 180.0), (556.0, 186.0), (696.0, 180.0), (0.0, 0.0)]
Time: 533.0 [(0.0, 0.0), (156.0, 180.0), (551.0, 186.0), (691.0, 180.0), (0.0, 0.0)]
Time: 534.0 [(0.0, 0.0), (145.0, 180.0), (546.0, 186.0), (686.0, 180.0), (0.0, 0.0)]
Time: 535.0 [(0.0, 0.0), (134.0, 180.0), (541.0, 186.0), (681.0, 180.0), (0.0, 0.0)]
Time: 536.0 [(0.0, 0.0), (123.0, 180.0), (536.0, 186.0), (676.0, 180.0), (0.0, 0.0)]
Time: 537.0 [(0.0, 0.0), (112.0, 180.0), (531.0, 186.0), (671.0, 180.0), (0.0, 0.0)]
Time: 538.0 [(0.0, 0.0), (112.0, 180.0), (526.0, 186.0), (666.0, 180.0), (0.0, 0.0)]
Time: 539.0 [(0.0, 0.0), (101.0, 180.0), (521.0, 186.0), (661.0, 180.0), (0.0, 0.0)]
Time: 540.0 [(0.0, 0.0), (0.0, 0.0), (516.0, 186.0), (656.0, 180.0), (0.0, 0.0)]
Time: 541.0 [(0.0, 0.0), (0.0, 0.0), (511.0, 186.0), (651.0, 180.0), (0.0, 0.0)]
Time: 542.0 [(0.0, 0.0), (0.0, 0.0), (506.0, 186.0), (646.0, 180.0), (0.0, 0.0)]
Time: 543.0 [(0.0, 0.0), (0.0, 0.0), (501.0, 186.0), (641.0, 180.0), (0.0, 0.0)]
Time: 544.0 [(0.0, 0.0), (0.0, 0.0), (496.0, 186.0), (636.0, 180.0), (0.0, 0.0)]
Time: 545.0 [(0.0, 0.0), (0.0, 0.0), (491.0, 186.0), (631.0, 180.0), (0.0, 0.0)]
Time: 546.0 [(0.0, 0.0), (0.0, 0.0), (486.0, 186.0), (626.0, 180.0), (0.0, 0.0)]
Time: 547.0 [(0.0, 0.0), (0.0, 0.0), (481.0, 186.0), (621.0, 180.0), (0.0, 0.0)]
Time: 548.0 [(0.0, 0.0), (0.0, 0.0), (476.0, 186.0), (616.0, 180.0), (0.0, 0.0)]
Time: 549.0 [(0.0, 0.0), (0.0, 0.0), (471.0, 186.0), (611.0, 180.0), (0.0, 0.0)]
Time: 550.0 [(0.0, 0.0), (0.0, 0.0), (466.0, 186.0), (606.0, 180.0), (761.0, 180.0)]
Time: 551.0 [(0.0, 0.0), (0.0, 0.0), (461.0, 186.0), (601.0, 180.0), (755.0, 180.0)]
Time: 552.0 [(0.0, 0.0), (0.0, 0.0), (456.0, 186.0), (596.0, 180.0), (749.0, 180.0)]
Time: 553.0 [(0.0, 0.0), (0.0, 0.0), (451.0, 186.0), (591.0, 180.0), (743.0, 180.0)]
Time: 554.0 [(0.0, 0.0), (0.0, 0.0), (446.0, 186.0), (586.0, 180.0), (737.0, 180.0)]
Time: 555.0 [(0.0, 0.0), (0.0, 0.0), (441.0, 186.0), (581.0, 180.0), (731.0, 180.0)]
Time: 556.0 [(0.0, 0.0), (0.0, 0.0), (436.0, 186.0), (576.0, 180.0), (725.0, 180.0)]
Time: 557.0 [(0.0, 0.0), (0.0, 0.0), (431.0, 186.0), (571.0, 180.0), (719.0, 180.0)]
Time: 558.0 [(0.0, 0.0), (0.0, 0.0), (426.0, 186.0), (566.0, 180.0), (713.0, 180.0)]
Time: 559.0 [(0.0, 0.0), (0.0, 0.0), (421.0, 186.0), (561.0, 180.0), (707.0, 180.0)]
Time: 560.0 [(0.0, 0.0), (0.0, 0.0), (416.0, 186.0), (556.0, 180.0), (701.0, 180.0)]
Time: 561.0 [(0.0, 0.0), (0.0, 0.0), (411.0, 186.0), (551.0, 180.0), (695.0, 180.0)]
Time: 562.0 [(0.0, 0.0), (0.0, 0.0), (406.0, 186.0), (546.0, 180.0), (689.0, 180.0)]
Time: 563.0 [(0.0, 0.0), (0.0, 0.0), (401.0, 186.0), (541.0, 180.0), (683.0, 180.0)]
Time: 564.0 [(0.0, 0.0), (0.0, 0.0), (396.0, 186.0), (536.0, 180.0), (677.0, 180.0)]
Time: 565.0 [(0.0, 0.0), (0.0, 0.0), (391.0, 186.0), (531.0, 180.0), (671.0, 180.0)]
Time: 566.0 [(0.0, 0.0), (0.0, 0.0), (386.0, 186.0), (526.0, 180.0), (665.0, 180.0)]
Time: 567.0 [(0.0, 0.0), (0.0, 0.0), (381.0, 186.0), (521.0, 180.0), (659.0, 180.0)]
Time: 568.0 [(0.0, 0.0), (0.0, 0.0), (376.0, 186.0), (516.0, 180.0), (653.0, 180.0)]
Time: 569.0 [(0.0, 0.0), (0.0, 0.0), (371.0, 186.0), (511.0, 180.0), (647.0, 180.0)]
Time: 570.0 [(0.0, 0.0), (0.0, 0.0), (366.0, 186.0), (506.0, 180.0), (641.0, 180.0)]
Time: 571.0 [(0.0, 0.0), (0.0, 0.0), (361.0, 186.0), (501.0, 180.0), (635.0, 180.0)]
Time: 572.0 [(0.0, 0.0), (0.0, 0.0), (356.0, 186.0), (496.0, 180.0), (629.0, 180.0)]
Time: 573.0 [(0.0, 0.0), (0.0, 0.0), (351.0, 186.0), (491.0, 180.0), (623.0, 180.0)]
Time: 574.0 [(0.0, 0.0), (0.0, 0.0), (346.0, 186.0), (486.0, 180.0), (617.0, 180.0)]
Time: 575.0 [(0.0, 0.0), (0.0, 0.0), (341.0, 186.0), (481.0, 180.0), (611.0, 180.0)]
Time: 576.0 [(761.0, 180.0), (0.0, 0.0), (336.0, 186.0), (476.0, 180.0), (605.0, 180.0)]
Time: 577.0 [(741.0, 180.0), (0.0, 0.0), (331.0, 186.0), (471.0, 180.0), (599.0, 180.0)]
Time: 578.0 [(721.0, 180.0), (0.0, 0.0), (326.0, 186.0), (466.0, 180.0), (593.0, 180.0)]
Time: 579.0 [(701.0, 180.0), (0.0, 0.0), (321.0, 186.0), (461.0, 180.0), (587.0, 180.0)]
Time: 580.0 [(681.0, 180.0), (0.0, 0.0), (316.0, 186.0), (456.0, 180.0), (581.0, 180.0)]
Time: 581.0 [(661.0, 180.0), (0.0, 0.0), (311.0, 186.0), (451.0, 180.0), (575.0, 180.0)]
Time: 582.0 [(641.0, 180.0), (0.0, 0.0), (306.0, 186.0), (446.0, 180.0), (569.0, 180.0)]
Time: 583.0 [(641.0, 180.0), (0.0, 0.0), (301.0, 186.0), (441.0, 180.0), (563.0, 180.0)]
Time: 584.0 [(641.0, 180.0), (0.0, 0.0), (296.0, 186.0), (436.0, 180.0), (557.0, 180.0)]
Time: 585.0 [(621.0, 180.0), (0.0, 0.0), (291.0, 186.0), (431.0, 180.0), (551.0, 180.0)]
Time: 586.0 [(621.0, 180.0), (0.0, 0.0), (286.0, 186.0), (426.0, 180.0), (545.0, 180.0)]
Time: 587.0 [(621.0, 180.0), (0.0, 0.0), (281.0, 186.0), (421.0, 180.0), (539.0, 180.0)]
Time: 588.0 [(621.0, 180.0), (0.0, 0.0), (276.0, 186.0), (416.0, 180.0), (533.0, 180.0)]
Time: 589.0 [(601.0, 180.0), (761.0, 180.0), (271.0, 186.0), (411.0, 180.0), (527.0, 180.0)]
Time: 590.0 [(601.0, 180.0), (755.0, 180.0), (266.0, 186.0), (406.0, 180.0), (521.0, 180.0)]
Time: 591.0 [(601.0, 180.0), (749.0, 180.0), (261.0, 186.0), (401.0, 180.0), (515.0, 180.0)]
Time: 592.0 [(581.0, 180.0), (743.0, 180.0), (256.0, 186.0), (396.0, 180.0), (509.0, 180.0)]
Time: 593.0 [(581.0, 180.0), (737.0, 180.0), (251.0, 186.0), (391.0, 180.0), (503.0, 180.0)]
Time: 594.0 [(581.0, 180.0), (731.0, 180.0), (246.0, 186.0), (386.0, 180.0), (497.0, 180.0)]
Time: 595.0 [(561.0, 180.0), (725.0, 180.0), (241.0, 186.0), (381.0, 180.0), (491.0, 180.0)]
Time: 596.0 [(561.0, 180.0), (719.0, 180.0), (236.0, 186.0), (376.0, 180.0), (485.0, 180.0)]
Time: 597.0 [(561.0, 180.0), (713.0, 180.0), (231.0, 186.0), (371.0, 180.0), (479.0, 180.0)]
Time: 598.0 [(561.0, 180.0), (707.0, 180.0), (226.0, 186.0), (366.0, 180.0), (473.0, 180.0)]
Time: 599.0 [(541.0, 180.0), (701.0, 180.0), (221.0, 186.0), (361.0, 180.0), (467.0, 180.0)]
Time: 600.0 [(541.0, 180.0), (695.0, 180.0), (216.0, 186.0), (356.0, 180.0), (461.0, 180.0)]
Time: 601.0 [(541.0, 180.0), (689.0, 180.0), (211.0, 186.0), (351.0, 180.0), (455.0, 180.0)]
Time: 602.0 [(521.0, 180.0), (683.0, 180.0), (206.0, 186.0), (346.0, 180.0), (449.0, 180.0)]
Time: 603.0 [(521.0, 180.0), (677.0, 180.0), (201.0, 186.0), (341.0, 180.0), (443.0, 180.0)]
Time: 604.0 [(521.0, 180.0), (671.0, 180.0), (196.0, 186.0), (336.0, 180.0), (437.0, 180.0)]
Time: 605.0 [(501.0, 180.0), (665.0, 180.0), (191.0, 186.0), (331.0, 180.0), (431.0, 180.0)]
Time: 606.0 [(501.0, 180.0), (659.0, 180.0), (186.0, 186.0), (326.0, 180.0), (425.0, 180.0)]
Time: 607.0 [(501.0, 180.0), (653.0, 180.0), (181.0, 186.0), (321.0, 180.0), (419.0, 180.0)]
Time: 608.0 [(501.0, 180.0), (647.0, 180.0), (176.0, 186.0), (316.0, 180.0), (413.0, 180.0)]
Time: 609.0 [(481.0, 180.0), (641.0, 180.0), (171.0, 186.0), (311.0, 180.0), (407.0, 180.0)]
Time: 610.0 [(481.0, 180.0), (635.0, 180.0), (166.0, 186.0), (306.0, 180.0), (401.0, 180.0)]
Time: 611.0 [(481.0, 180.0), (629.0, 180.0), (161.0, 186.0), (301.0, 180.0), (395.0, 180.0)]
Time: 612.0 [(461.0, 180.0), (623.0, 180.0), (156.0, 186.0), (296.0, 180.0), (389.0, 180.0)]
Time: 613.0 [(461.0, 180.0), (617.0, 180.0), (151.0, 186.0), (291.0, 180.0), (383.0, 180.0)]
Time: 614.0 [(461.0, 180.0), (611.0, 180.0), (146.0, 186.0), (286.0, 180.0), (377.0, 180.0)]
Time: 615.0 [(441.0, 180.0), (605.0, 180.0), (141.0, 186.0), (281.0, 180.0), (371.0, 180.0)]
Time: 616.0 [(441.0, 180.0), (599.0, 180.0), (136.0, 186.0), (276.0, 180.0), (365.0, 180.0)]
Time: 617.0 [(441.0, 180.0), (593.0, 180.0), (131.0, 186.0), (271.0, 180.0), (359.0, 180.0)]
Time: 618.0 [(441.0, 180.0), (587.0, 180.0), (126.0, 186.0), (266.0, 180.0), (353.0, 180.0)]
Time: 619.0 [(421.0, 180.0), (581.0, 180.0), (121.0, 186.0), (261.0, 180.0), (347.0, 180.0)]
Time: 620.0 [(421.0, 180.0), (575.0, 180.0), (116.0, 186.0), (256.0, 180.0), (341.0, 180.0)]
Time: 621.0 [(421.0, 180.0), (569.0, 180.0), (111.0, 186.0), (251.0, 180.0), (335.0, 180.0)]
Time: 622.0 [(401.0, 180.0), (563.0, 180.0), (106.0, 186.0), (246.0, 180.0), (329.0, 180.0)]
Time: 623.0 [(401.0, 180.0), (557.0, 180.0), (101.0, 186.0), (241.0, 180.0), (323.0, 180.0)]
Time: 624.0 [(401.0, 180.0), (551.0, 180.0), (96.0, 186.0), (236.0, 180.0), (317.0, 180.0)]
Time: 625.0 [(381.0, 180.0), (545.0, 180.0), (0.0, 0.0), (231.0, 180.0), (311.0, 180.0)]
Time: 626.0 [(381.0, 180.0), (539.0, 180.0), (0.0, 0.0), (226.0, 180.0), (305.0, 180.0)]
Time: 627.0 [(381.0, 180.0), (533.0, 180.0), (0.0, 0.0), (221.0, 180.0), (299.0, 180.0)]
Time: 628.0 [(381.0, 180.0), (527.0, 180.0), (0.0, 0.0), (216.0, 180.0), (293.0, 180.0)]
Time: 629.0 [(361.0, 180.0), (521.0, 180.0), (0.0, 0.0), (211.0, 180.0), (287.0, 180.0)]
Time: 630.0 [(361.0, 180.0), (515.0, 180.0), (0.0, 0.0), (206.0, 180.0), (281.0, 180.0)]
Time: 631.0 [(361.0, 180.0), (509.0, 180.0), (0.0, 0.0), (201.0, 180.0), (275.0, 180.0)]
Time: 632.0 [(341.0, 180.0), (503.0, 180.0), (0.0, 0.0), (196.0, 180.0), (269.0, 180.0)]
Time: 633.0 [(341.0, 180.0), (497.0, 180.0), (0.0, 0.0), (191.0, 180.0), (263.0, 180.0)]
Time: 634.0 [(341.0, 180.0), (491.0, 180.0), (0.0, 0.0), (186.0, 180.0), (257.0, 180.0)]
Time: 635.0 [(321.0, 180.0), (485.0, 180.0), (0.0, 0.0), (181.0, 180.0), (251.0, 180.0)]
Time: 636.0 [(321.0, 180.0), (479.0, 180.0), (0.0, 0.0), (176.0, 180.0), (251.0, 180.0)]
Time: 637.0 [(321.0, 180.0), (473.0, 180.0), (0.0, 0.0), (171.0, 180.0), (245.0, 180.0)]
Time: 638.0 [(321.0, 180.0), (467.0, 180.0), (0.0, 0.0), (166.0, 180.0), (239.0, 180.0)]
Time: 639.0 [(321.0, 180.0), (461.0, 180.0), (0.0, 0.0), (161.0, 180.0), (233.0, 180.0)]
Time: 640.0 [(301.0, 180.0), (455.0, 180.0), (0.0, 0.0), (156.0, 180.0), (227.0, 180.0)]
Time: 641.0 [(301.0, 180.0), (449.0, 180.0), (0.0, 0.0), (151.0, 180.0), (221.0, 180.0)]
Time: 642.0 [(301.0, 180.0), (443.0, 180.0), (0.0, 0.0), (146.0, 180.0), (221.0, 180.0)]
Time: 643.0 [(301.0, 180.0), (437.0, 180.0), (0.0, 0.0), (141.0, 180.0), (215.0, 180.0)]
Time: 644.0 [(281.0, 180.0), (431.0, 180.0), (0.0, 0.0), (136.0, 180.0), (209.0, 180.0)]
Time: 645.0 [(281.0, 180.0), (425.0, 180.0), (0.0, 0.0), (131.0, 180.0), (203.0, 180.0)]
Time: 646.0 [(281.0, 180.0), (419.0, 180.0), (0.0, 0.0), (126.0, 180.0), (197.0, 180.0)]
Time: 647.0 [(261.0, 180.0), (413.0, 180.0), (0.0, 0.0), (121.0, 180.0), (191.0, 180.0)]
Time: 648.0 [(261.0, 180.0), (407.0, 180.0), (0.0, 0.0), (116.0, 180.0), (191.0, 180.0)]
Time: 649.0 [(261.0, 180.0), (401.0, 180.0), (0.0, 0.0), (111.0, 180.0), (185.0, 180.0)]
Time: 650.0 [(261.0, 180.0), (395.0, 180.0), (0.0, 0.0), (106.0, 180.0), (179.0, 180.0)]
Time: 651.0 [(261.0, 180.0), (389.0, 180.0), (0.0, 0.0), (101.0, 180.0), (173.0, 180.0)]
Time: 652.0 [(241.0, 180.0), (383.0, 180.0), (761.0, 180.0), (96.0, 180.0), (167.0, 180.0)]
Time: 653.0 [(241.0, 180.0), (377.0, 180.0), (734.0, 180.0), (0.0, 0.0), (161.0, 180.0)]
Time: 654.0 [(241.0, 180.0), (371.0, 180.0), (707.0, 180.0), (0.0, 0.0), (161.0, 180.0)]
Time: 655.0 [(241.0, 180.0), (365.0, 180.0), (680.0, 180.0), (0.0, 0.0), (155.0, 180.0)]
Time: 656.0 [(221.0, 180.0), (359.0, 180.0), (653.0, 180.0), (0.0, 0.0), (149.0, 180.0)]
Time: 657.0 [(221.0, 180.0), (353.0, 180.0), (626.0, 180.0), (0.0, 0.0), (143.0, 180.0)]
Time: 658.0 [(221.0, 180.0), (347.0, 180.0), (599.0, 180.0), (0.0, 0.0), (137.0, 180.0)]
Time: 659.0 [(201.0, 180.0), (341.0, 180.0), (572.0, 180.0), (0.0, 0.0), (131.0, 180.0)]
Time: 660.0 [(201.0, 180.0), (335.0, 180.0), (545.0, 180.0), (0.0, 0.0), (131.0, 180.0)]
Time: 661.0 [(201.0, 180.0), (329.0, 180.0), (518.0, 180.0), (0.0, 0.0), (125.0, 180.0)]
Time: 662.0 [(201.0, 180.0), (323.0, 180.0), (491.0, 180.0), (0.0, 0.0), (119.0, 180.0)]
Time: 663.0 [(201.0, 180.0), (317.0, 180.0), (464.0, 180.0), (0.0, 0.0), (113.0, 180.0)]
Time: 664.0 [(181.0, 180.0), (311.0, 180.0), (437.0, 180.0), (0.0, 0.0), (107.0, 180.0)]
Time: 665.0 [(181.0, 180.0), (305.0, 180.0), (410.0, 180.0), (0.0, 0.0), (101.0, 180.0)]
Time: 666.0 [(181.0, 180.0), (299.0, 180.0), (383.0, 180.0), (0.0, 0.0), (101.0, 180.0)]
Time: 667.0 [(181.0, 180.0), (293.0, 180.0), (383.0, 180.0), (0.0, 0.0), (95.0, 180.0)]
Time: 668.0 [(161.0, 180.0), (287.0, 180.0), (383.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 669.0 [(161.0, 180.0), (281.0, 180.0), (356.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 670.0 [(161.0, 180.0), (275.0, 180.0), (356.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 671.0 [(141.0, 180.0), (269.0, 180.0), (356.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 672.0 [(141.0, 180.0), (263.0, 180.0), (356.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 673.0 [(141.0, 180.0), (257.0, 180.0), (329.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 674.0 [(141.0, 180.0), (251.0, 180.0), (329.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 675.0 [(141.0, 180.0), (245.0, 180.0), (329.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 676.0 [(121.0, 180.0), (239.0, 180.0), (329.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 677.0 [(121.0, 180.0), (233.0, 180.0), (329.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 678.0 [(121.0, 180.0), (227.0, 180.0), (302.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 679.0 [(121.0, 180.0), (221.0, 180.0), (302.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 680.0 [(101.0, 180.0), (215.0, 180.0), (302.0, 180.0), (761.0, 180.0), (0.0, 0.0)]
Time: 681.0 [(101.0, 180.0), (209.0, 180.0), (302.0, 180.0), (744.0, 180.0), (0.0, 0.0)]
Time: 682.0 [(101.0, 180.0), (203.0, 180.0), (275.0, 180.0), (727.0, 180.0), (0.0, 0.0)]
Time: 683.0 [(0.0, 0.0), (197.0, 180.0), (275.0, 180.0), (710.0, 180.0), (0.0, 0.0)]
Time: 684.0 [(0.0, 0.0), (191.0, 180.0), (275.0, 180.0), (693.0, 180.0), (0.0, 0.0)]
Time: 685.0 [(0.0, 0.0), (185.0, 180.0), (275.0, 180.0), (676.0, 180.0), (0.0, 0.0)]
Time: 686.0 [(0.0, 0.0), (179.0, 180.0), (275.0, 180.0), (659.0, 180.0), (0.0, 0.0)]
Time: 687.0 [(0.0, 0.0), (173.0, 180.0), (248.0, 180.0), (642.0, 180.0), (0.0, 0.0)]
